ticket_id,created_at,resolved_at,category,priority,channel,assigned_team,resolution_minutes,sla_minutes,sla_breached
TKT-109955,2024-06-08 16:24:00,2024-06-08 19:12:11,Hardware,P2,Email,Service Desk,168.19,480,0
TKT-109956,2025-04-10 11:33:00,2025-04-11 03:07:59,Other,P4,Phone,Service Desk,934.99,2880,0
TKT-109957,2025-12-04 09:59:00,2025-12-04 10:09:00,Printer,P3,Phone,Service Desk,10.0,1440,0
TKT-109958,2024-09-18 14:25:00,2024-09-18 16:18:34,Account Lockout,P2,Portal,EU Support,113.58,480,0
TKT-109959,2025-08-02 11:46:00,2025-08-03 09:15:48,Access Request,P4,Email,Apps,1289.81,2880,0
TKT-109960,2025-07-12 12:46:00,2025-07-13 20:02:51,Printer,P4,Chat,Service Desk,1876.86,2880,0
TKT-109961,2024-02-25 14:49:00,2024-02-25 19:46:42,Email/Outlook,P2,Chat,Service Desk,297.7,480,0
TKT-109962,2025-07-07 10:03:00,2025-07-07 10:13:00,Software Install,P3,Portal,Service Desk,10.0,1440,0
TKT-109963,2025-01-04 10:00:00,2025-01-04 22:45:50,Software Install,P3,Portal,Service Desk,765.84,1440,0
TKT-109964,2025-08-28 16:02:00,2025-08-28 21:17:21,VPN,P2,Portal,Network,315.35,480,0
TKT-109965,2024-07-16 08:18:00,2024-07-16 09:23:22,Account Lockout,P3,Portal,Service Desk,65.37,1440,0
TKT-109966,2025-09-04 09:36:00,2025-09-04 18:36:44,Printer,P4,Portal,Service Desk,540.74,2880,0
TKT-109967,2025-06-22 11:28:00,2025-06-22 15:44:52,WiFi/Network,P3,Portal,EU Support,256.87,1440,0
TKT-109968,2025-07-13 14:15:00,2025-07-13 18:38:49,Account Lockout,P4,Portal,Network,263.83,2880,0
TKT-109969,2024-02-15 14:20:00,2024-02-15 15:59:07,Account Lockout,P2,Phone,Service Desk,99.12,480,0
TKT-109970,2025-02-09 13:37:00,2025-02-09 13:47:15,Password Reset,P3,Email,EU Support,10.25,1440,0
TKT-109971,2024-07-18 17:52:00,2024-07-18 22:36:28,Account Lockout,P4,Phone,EU Support,284.47,2880,0
TKT-109972,2024-11-12 17:44:00,2024-11-13 01:48:25,Password Reset,P4,Chat,Apps,484.43,2880,0
TKT-109973,2024-03-26 15:08:00,2024-03-26 22:00:31,VPN,P3,Phone,EU Support,412.53,1440,0
TKT-109974,2025-12-31 17:51:00,2026-01-01 04:13:52,Software Install,P4,Portal,Network,622.87,2880,0
TKT-109975,2024-01-16 11:26:00,2024-01-16 15:22:24,Other,P3,Portal,Network,236.4,1440,0
TKT-109976,2025-01-12 11:53:00,2025-01-12 15:58:32,Microsoft 365,P2,Chat,EU Support,245.55,480,0
TKT-109977,2024-05-24 12:30:00,2024-05-24 14:48:38,WiFi/Network,P2,Phone,Apps,138.64,480,0
TKT-109978,2024-02-04 16:10:00,2024-02-05 03:29:38,Access Request,P3,Portal,Service Desk,679.64,1440,0
TKT-109979,2025-07-27 14:25:00,2025-07-27 17:20:45,Password Reset,P3,Email,Service Desk,175.77,1440,0
TKT-109980,2025-07-08 12:56:00,2025-07-08 17:17:58,Access Request,P2,Chat,Service Desk,261.98,480,0
TKT-109981,2025-03-27 15:43:00,2025-03-27 23:43:21,Software Install,P3,Portal,Service Desk,480.36,1440,0
TKT-109982,2024-09-09 10:27:00,2024-09-09 16:03:43,Microsoft 365,P3,Email,Security,336.73,1440,0
TKT-109983,2025-10-21 15:17:00,2025-10-21 22:22:51,Hardware,P4,Portal,Service Desk,425.87,2880,0
TKT-109984,2025-12-03 10:06:00,2025-12-03 21:03:53,Software Install,P3,Portal,Service Desk,657.9,1440,0
TKT-109985,2024-08-07 11:28:00,2024-08-07 12:59:18,Hardware,P4,Portal,Network,91.31,2880,0
TKT-109986,2024-07-07 14:29:00,2024-07-07 23:30:28,VPN,P3,Portal,Service Desk,541.48,1440,0
TKT-109987,2025-07-12 11:57:00,2025-07-12 17:38:07,Other,P3,Email,Service Desk,341.13,1440,0
TKT-109988,2025-07-13 16:26:00,2025-07-13 23:41:41,Software Install,P2,Portal,Apps,435.7,480,0
TKT-109989,2024-11-07 10:36:00,2024-11-07 12:35:09,Password Reset,P2,Chat,Network,119.17,480,0
TKT-109990,2024-05-08 15:25:00,2024-05-08 18:53:11,Other,P2,Email,Service Desk,208.19,480,0
TKT-109991,2024-11-13 09:26:00,2024-11-13 15:33:46,Other,P3,Portal,Service Desk,367.78,1440,0
TKT-109992,2024-12-28 11:52:00,2024-12-29 01:06:33,Printer,P3,Email,Apps,794.55,1440,0
TKT-109993,2024-09-21 15:24:00,2024-09-22 10:34:28,Hardware,P4,Portal,EU Support,1150.48,2880,0
TKT-109994,2025-09-01 11:17:00,2025-09-02 08:55:01,Printer,P4,Portal,Service Desk,1298.03,2880,0
TKT-109995,2025-03-02 14:31:00,2025-03-02 18:16:48,Access Request,P3,Phone,Service Desk,225.81,1440,0
TKT-109996,2025-07-03 15:02:00,2025-07-03 23:19:47,Other,P3,Email,Service Desk,497.79,1440,0
TKT-109997,2024-10-10 12:55:00,2024-10-11 01:54:16,Microsoft 365,P3,Email,EU Support,779.28,1440,0
TKT-109998,2024-03-02 10:24:00,2024-03-03 08:25:23,Microsoft 365,P4,Email,Service Desk,1321.39,2880,0
TKT-109999,2025-03-31 11:10:00,2025-03-31 15:46:08,Access Request,P2,Portal,Service Desk,276.15,480,0
TKT-110000,2025-11-06 15:34:00,2025-11-06 23:13:56,Email/Outlook,P4,Email,Service Desk,459.94,2880,0
TKT-110001,2025-10-18 11:21:00,2025-10-18 13:29:24,Email/Outlook,P1,Portal,Network,128.4,240,0
TKT-110002,2024-12-22 11:14:00,2024-12-22 15:38:47,Access Request,P2,Portal,Apps,264.79,480,0
TKT-110003,2025-03-08 15:28:00,2025-03-08 18:16:49,VPN,P3,Phone,Network,168.82,1440,0
TKT-110004,2025-06-02 15:08:00,2025-06-03 10:07:07,Software Install,P4,Portal,Apps,1139.12,2880,0
TKT-110005,2024-11-06 11:33:00,2024-11-06 16:10:30,Other,P3,Portal,Apps,277.51,1440,0
TKT-110006,2025-11-01 10:21:00,2025-11-01 18:31:58,Access Request,P4,Phone,Service Desk,490.97,2880,0
TKT-110007,2024-02-12 15:50:00,2024-02-12 19:10:16,Account Lockout,P3,Email,Service Desk,200.28,1440,0
TKT-110008,2024-11-03 10:00:00,2024-11-03 16:07:43,WiFi/Network,P3,Portal,Apps,367.72,1440,0
TKT-110009,2024-10-01 12:30:00,2024-10-01 14:42:58,Password Reset,P2,Chat,Apps,132.98,480,0
TKT-110010,2024-12-02 11:33:00,2024-12-02 19:44:37,Email/Outlook,P3,Phone,Service Desk,491.62,1440,0
TKT-110011,2024-08-03 11:12:00,2024-08-03 20:08:43,Printer,P3,Phone,EU Support,536.72,1440,0
TKT-110012,2024-03-15 10:51:00,2024-03-15 22:30:31,Access Request,P4,Email,Service Desk,699.53,2880,0
TKT-110013,2025-02-16 12:34:00,2025-02-16 13:49:16,Password Reset,P2,Email,Apps,75.28,480,0
TKT-110014,2024-12-31 15:23:00,2025-01-01 04:08:22,Software Install,P3,Email,Service Desk,765.38,1440,0
TKT-110015,2025-02-19 12:30:00,2025-02-19 18:25:10,Access Request,P3,Chat,Service Desk,355.17,1440,0
TKT-110016,2024-09-02 12:58:00,2024-09-02 19:41:16,Password Reset,P4,Email,Service Desk,403.27,2880,0
TKT-110017,2025-09-12 15:59:00,2025-09-12 23:56:07,WiFi/Network,P3,Portal,Apps,477.12,1440,0
TKT-110018,2025-05-08 13:51:00,2025-05-08 17:14:49,Password Reset,P4,Email,Service Desk,203.82,2880,0
TKT-110019,2025-02-24 12:08:00,2025-02-24 17:40:32,Software Install,P3,Email,Network,332.55,1440,0
TKT-110020,2025-10-26 14:56:00,2025-10-27 03:11:12,VPN,P3,Email,Service Desk,735.2,1440,0
TKT-110021,2025-08-31 11:08:00,2025-08-31 13:21:27,Access Request,P2,Email,Service Desk,133.46,480,0
TKT-110022,2025-04-03 12:14:00,2025-04-03 19:13:28,WiFi/Network,P3,Portal,Security,419.47,1440,0
TKT-110023,2024-03-28 10:00:00,2024-03-28 14:35:44,VPN,P3,Email,Security,275.74,1440,0
TKT-110024,2024-03-11 16:54:00,2024-03-12 05:39:46,Access Request,P4,Chat,EU Support,765.78,2880,0
TKT-110025,2025-11-14 15:45:00,2025-11-14 17:38:36,VPN,P4,Email,Apps,113.6,2880,0
TKT-110026,2024-07-03 09:55:00,2024-07-03 11:41:48,Hardware,P3,Phone,Security,106.82,1440,0
TKT-110027,2025-05-20 15:09:00,2025-05-20 18:36:59,Account Lockout,P4,Phone,Service Desk,208.0,2880,0
TKT-110028,2024-11-05 09:35:00,2024-11-05 13:06:04,Password Reset,P3,Phone,Service Desk,211.07,1440,0
TKT-110029,2025-07-13 13:29:00,2025-07-13 21:29:45,VPN,P3,Chat,Service Desk,480.76,1440,0
TKT-110030,2024-11-03 11:39:00,2024-11-04 05:26:34,WiFi/Network,P4,Phone,Service Desk,1067.58,2880,0
TKT-110031,2025-01-16 16:44:00,2025-01-16 22:10:06,Printer,P3,Portal,Apps,326.12,1440,0
TKT-110032,2024-11-10 14:45:00,2024-11-11 09:07:38,Printer,P4,Portal,Service Desk,1102.65,2880,0
TKT-110033,2025-06-11 14:50:00,2025-06-11 20:47:48,VPN,P3,Portal,EU Support,357.81,1440,0
TKT-110034,2025-07-21 13:08:00,2025-07-22 08:40:10,Access Request,P4,Phone,Service Desk,1172.17,2880,0
TKT-110035,2025-11-10 10:25:00,2025-11-10 12:16:27,Account Lockout,P3,Phone,Security,111.46,1440,0
TKT-110036,2025-05-15 14:09:00,2025-05-15 15:31:21,Password Reset,P2,Chat,Apps,82.36,480,0
TKT-110037,2024-12-22 15:33:00,2024-12-22 17:20:13,Password Reset,P2,Portal,Network,107.22,480,0
TKT-110038,2024-12-06 11:39:00,2024-12-06 17:34:30,VPN,P3,Phone,Service Desk,355.51,1440,0
TKT-110039,2024-02-02 15:45:00,2024-02-02 19:11:32,VPN,P1,Email,Service Desk,206.54,240,0
TKT-110040,2024-03-21 13:15:00,2024-03-21 15:21:43,Hardware,P2,Email,Apps,126.73,480,0
TKT-110041,2024-03-20 14:46:00,2024-03-20 15:51:25,Password Reset,P2,Portal,EU Support,65.42,480,0
TKT-110042,2025-05-14 10:44:00,2025-05-14 12:59:19,Account Lockout,P3,Portal,Service Desk,135.33,1440,0
TKT-110043,2025-02-04 11:14:00,2025-02-04 12:29:41,Account Lockout,P3,Phone,Security,75.69,1440,0
TKT-110044,2025-04-09 13:57:00,2025-04-09 17:04:15,Access Request,P4,Email,Service Desk,187.26,2880,0
TKT-110045,2024-12-31 16:54:00,2024-12-31 17:04:00,Software Install,P4,Email,EU Support,10.0,2880,0
TKT-110046,2024-04-15 10:06:00,2024-04-15 15:07:14,Software Install,P4,Email,Apps,301.24,2880,0
TKT-110047,2025-08-22 17:47:00,2025-08-23 07:40:01,Printer,P3,Phone,Apps,833.02,1440,0
TKT-110048,2024-02-05 16:57:00,2024-02-06 00:02:57,VPN,P3,Phone,Service Desk,425.97,1440,0
TKT-110049,2025-08-17 12:17:00,2025-08-17 15:02:13,WiFi/Network,P2,Portal,Service Desk,165.23,480,0
TKT-110050,2024-12-07 13:29:00,2024-12-07 15:14:57,Password Reset,P4,Email,EU Support,105.95,2880,0
TKT-110051,2024-06-01 13:02:00,2024-06-01 16:04:13,Password Reset,P3,Portal,Service Desk,182.23,1440,0
TKT-110052,2024-07-18 08:21:00,2024-07-18 14:20:04,Password Reset,P4,Phone,EU Support,359.08,2880,0
TKT-110053,2025-07-03 11:48:00,2025-07-03 16:48:01,WiFi/Network,P3,Portal,Network,300.02,1440,0
TKT-110054,2025-08-15 17:39:00,2025-08-15 20:42:43,Microsoft 365,P2,Chat,Service Desk,183.73,480,0
TKT-110055,2024-07-07 13:59:00,2024-07-07 14:42:58,Password Reset,P2,Phone,Network,43.97,480,0
TKT-110056,2024-04-29 09:43:00,2024-04-29 10:45:27,Account Lockout,P2,Email,EU Support,62.46,480,0
TKT-110057,2024-10-03 13:08:00,2024-10-03 22:24:08,VPN,P4,Portal,EU Support,556.14,2880,0
TKT-110058,2025-08-08 11:37:00,2025-08-08 19:27:45,Software Install,P3,Email,Security,470.75,1440,0
TKT-110059,2025-09-07 14:59:00,2025-09-08 06:48:37,Hardware,P3,Portal,Apps,949.62,1440,0
TKT-110060,2024-05-29 12:16:00,2024-05-29 15:11:28,Other,P2,Email,EU Support,175.48,480,0
TKT-110061,2025-01-05 12:08:00,2025-01-05 13:09:27,Password Reset,P1,Chat,Apps,61.46,240,0
TKT-110062,2024-08-26 10:39:00,2024-08-26 10:49:00,Access Request,P3,Portal,Service Desk,10.0,1440,0
TKT-110063,2024-09-27 16:43:00,2024-09-27 22:12:31,Password Reset,P4,Email,Network,329.52,2880,0
TKT-110064,2024-05-25 14:01:00,2024-05-25 16:47:32,Password Reset,P3,Email,EU Support,166.54,1440,0
TKT-110065,2024-02-12 14:01:00,2024-02-12 18:29:15,VPN,P2,Portal,Network,268.26,480,0
TKT-110066,2025-10-16 14:04:00,2025-10-16 19:07:50,Microsoft 365,P3,Portal,Service Desk,303.84,1440,0
TKT-110067,2024-06-27 10:00:00,2024-06-27 12:27:49,Microsoft 365,P2,Email,Service Desk,147.83,480,0
TKT-110068,2024-08-23 15:38:00,2024-08-23 18:00:39,Password Reset,P3,Email,Service Desk,142.65,1440,0
TKT-110069,2024-01-07 12:26:00,2024-01-07 17:30:14,Access Request,P2,Chat,Apps,304.25,480,0
TKT-110070,2024-05-09 08:44:00,2024-05-09 11:11:10,Password Reset,P3,Portal,Service Desk,147.18,1440,0
TKT-110071,2025-05-12 09:35:00,2025-05-13 00:57:32,Email/Outlook,P4,Phone,Security,922.55,2880,0
TKT-110072,2024-08-01 12:35:00,2024-08-01 16:10:21,WiFi/Network,P1,Portal,EU Support,215.36,240,0
TKT-110073,2024-06-20 16:56:00,2024-06-20 23:24:29,Access Request,P3,Chat,Apps,388.48,1440,0
TKT-110074,2024-07-29 12:26:00,2024-07-29 14:43:30,Password Reset,P4,Phone,Service Desk,137.5,2880,0
TKT-110075,2024-02-02 10:13:00,2024-02-02 14:43:16,Access Request,P2,Portal,EU Support,270.28,480,0
TKT-110076,2025-08-03 16:59:00,2025-08-04 01:33:13,Printer,P3,Portal,Service Desk,514.22,1440,0
TKT-110077,2024-03-01 15:57:00,2024-03-01 18:49:28,Other,P2,Phone,Service Desk,172.47,480,0
TKT-110078,2024-04-06 10:58:00,2024-04-06 14:37:30,Access Request,P1,Email,Service Desk,219.5,240,0
TKT-110079,2025-12-22 09:23:00,2025-12-22 13:53:14,Microsoft 365,P4,Portal,Service Desk,270.25,2880,0
TKT-110080,2025-01-10 15:48:00,2025-01-10 19:37:08,Account Lockout,P4,Phone,Apps,229.15,2880,0
TKT-110081,2024-10-01 12:27:00,2024-10-01 16:14:00,Password Reset,P4,Email,Service Desk,227.0,2880,0
TKT-110082,2024-10-30 15:47:00,2024-10-30 22:05:05,Access Request,P3,Email,Network,378.09,1440,0
TKT-110083,2025-10-10 11:46:00,2025-10-10 20:18:25,Hardware,P4,Portal,Service Desk,512.42,2880,0
TKT-110084,2025-09-11 13:13:00,2025-09-11 19:39:38,VPN,P4,Portal,Service Desk,386.64,2880,0
TKT-110085,2024-09-30 10:24:00,2024-09-30 18:38:18,WiFi/Network,P3,Phone,Service Desk,494.3,1440,0
TKT-110086,2025-04-08 13:23:00,2025-04-08 16:17:12,Password Reset,P3,Phone,EU Support,174.21,1440,0
TKT-110087,2025-12-02 17:48:00,2025-12-03 05:06:50,VPN,P4,Chat,EU Support,678.84,2880,0
TKT-110088,2024-07-11 12:14:00,2024-07-12 01:23:32,Other,P4,Email,Service Desk,789.54,2880,0
TKT-110089,2025-11-04 10:13:00,2025-11-04 12:17:14,Password Reset,P2,Phone,Security,124.24,480,0
TKT-110090,2024-01-15 16:33:00,2024-01-16 00:47:28,Microsoft 365,P4,Phone,Service Desk,494.48,2880,0
TKT-110091,2024-07-12 15:55:00,2024-07-12 17:48:29,Password Reset,P4,Email,Security,113.5,2880,0
TKT-110092,2025-01-27 17:16:00,2025-01-28 02:31:51,WiFi/Network,P3,Email,EU Support,555.86,1440,0
TKT-110093,2024-06-29 15:56:00,2024-06-30 03:11:32,WiFi/Network,P3,Phone,Service Desk,675.54,1440,0
TKT-110094,2025-03-31 12:30:00,2025-03-31 17:46:01,Access Request,P3,Portal,Service Desk,316.03,1440,0
TKT-110095,2025-08-28 09:34:00,2025-08-28 10:35:27,Password Reset,P1,Portal,Security,61.46,240,0
TKT-110096,2024-09-13 08:02:00,2024-09-13 20:07:17,Email/Outlook,P3,Email,EU Support,725.3,1440,0
TKT-110097,2025-05-03 10:24:00,2025-05-03 14:10:45,Microsoft 365,P2,Phone,Service Desk,226.76,480,0
TKT-110098,2024-10-16 17:27:00,2024-10-17 00:01:31,Microsoft 365,P2,Portal,EU Support,394.52,480,0
TKT-110099,2024-08-19 08:25:00,2024-08-19 17:47:46,Printer,P3,Portal,Service Desk,562.78,1440,0
TKT-110100,2025-01-02 09:35:00,2025-01-02 17:03:38,Access Request,P3,Portal,Service Desk,448.64,1440,0
TKT-110101,2025-12-13 13:50:00,2025-12-13 19:29:10,Printer,P3,Phone,Service Desk,339.17,1440,0
TKT-110102,2025-09-23 11:23:00,2025-09-23 20:33:14,VPN,P4,Phone,Service Desk,550.24,2880,0
TKT-110103,2024-03-23 13:01:00,2024-03-23 14:00:27,Account Lockout,P2,Email,Service Desk,59.46,480,0
TKT-110104,2025-03-31 09:40:00,2025-03-31 13:49:48,Access Request,P3,Chat,EU Support,249.81,1440,0
TKT-110105,2025-11-19 13:29:00,2025-11-19 18:06:54,Software Install,P3,Phone,Service Desk,277.91,1440,0
TKT-110106,2025-05-04 11:28:00,2025-05-04 11:46:36,Password Reset,P3,Chat,Service Desk,18.62,1440,0
TKT-110107,2024-01-08 13:11:00,2024-01-08 20:24:53,Microsoft 365,P3,Portal,Service Desk,433.89,1440,0
TKT-110108,2024-06-24 09:44:00,2024-06-24 12:46:34,Hardware,P3,Phone,Service Desk,182.58,1440,0
TKT-110109,2025-09-09 17:14:00,2025-09-09 19:11:03,Printer,P2,Portal,EU Support,117.05,480,0
TKT-110110,2024-10-02 17:43:00,2024-10-02 19:30:14,Password Reset,P2,Portal,Security,107.24,480,0
TKT-110111,2024-01-29 13:58:00,2024-01-29 20:10:40,Email/Outlook,P3,Phone,Service Desk,372.68,1440,0
TKT-110112,2025-09-28 13:49:00,2025-09-29 01:02:06,Microsoft 365,P4,Phone,Service Desk,673.1,2880,0
TKT-110113,2024-12-24 14:20:00,2024-12-24 18:34:57,VPN,P2,Phone,Service Desk,254.95,480,0
TKT-110114,2024-08-26 14:25:00,2024-08-26 20:06:55,Email/Outlook,P4,Portal,Apps,341.93,2880,0
TKT-110115,2024-05-16 15:37:00,2024-05-16 18:20:28,Email/Outlook,P1,Portal,EU Support,163.48,240,0
TKT-110116,2025-05-19 08:45:00,2025-05-19 10:12:15,Password Reset,P2,Phone,Service Desk,87.26,480,0
TKT-110117,2024-03-04 10:26:00,2024-03-04 12:27:56,Hardware,P3,Portal,EU Support,121.94,1440,0
TKT-110118,2025-08-02 16:28:00,2025-08-03 11:10:27,Other,P4,Portal,Service Desk,1122.47,2880,0
TKT-110119,2025-02-14 09:50:00,2025-02-14 13:26:06,VPN,P1,Phone,Apps,216.11,240,0
TKT-110120,2024-05-20 14:42:00,2024-05-20 17:01:36,Password Reset,P2,Portal,Service Desk,139.62,480,0
TKT-110121,2024-02-10 11:05:00,2024-02-10 19:07:33,Other,P3,Phone,Network,482.56,1440,0
TKT-110122,2025-09-16 13:33:00,2025-09-16 17:55:02,VPN,P1,Portal,Security,262.05,240,1
TKT-110123,2025-01-10 08:13:00,2025-01-10 17:42:52,Software Install,P3,Portal,Service Desk,569.88,1440,0
TKT-110124,2025-08-01 15:34:00,2025-08-01 19:04:34,Printer,P3,Portal,Apps,210.57,1440,0
TKT-110125,2025-01-30 16:23:00,2025-01-31 01:33:37,Access Request,P4,Portal,Service Desk,550.62,2880,0
TKT-110126,2024-03-29 12:22:00,2024-03-29 14:12:59,WiFi/Network,P3,Chat,Network,111.0,1440,0
TKT-110127,2025-07-01 16:08:00,2025-07-01 22:39:33,Access Request,P4,Portal,Service Desk,391.56,2880,0
TKT-110128,2024-04-28 13:09:00,2024-04-28 17:16:36,Other,P2,Email,Service Desk,247.61,480,0
TKT-110129,2024-03-30 16:11:00,2024-03-31 03:52:26,Email/Outlook,P3,Portal,Security,701.43,1440,0
TKT-110130,2024-02-23 10:07:00,2024-02-23 19:31:43,Hardware,P3,Chat,Service Desk,564.73,1440,0
TKT-110131,2025-09-13 12:31:00,2025-09-13 14:32:45,Microsoft 365,P3,Phone,Service Desk,121.75,1440,0
TKT-110132,2025-09-04 12:18:00,2025-09-04 15:28:09,Microsoft 365,P1,Portal,Apps,190.17,240,0
TKT-110133,2025-01-03 10:35:00,2025-01-03 13:16:16,WiFi/Network,P3,Portal,Network,161.27,1440,0
TKT-110134,2024-11-11 15:23:00,2024-11-11 21:28:40,Microsoft 365,P2,Phone,Security,365.67,480,0
TKT-110135,2025-12-03 14:39:00,2025-12-03 23:09:11,Email/Outlook,P3,Email,Service Desk,510.19,1440,0
TKT-110136,2025-07-16 15:15:00,2025-07-16 16:15:15,Password Reset,P3,Phone,Service Desk,60.26,1440,0
TKT-110137,2024-07-20 15:46:00,2024-07-21 02:38:41,WiFi/Network,P3,Portal,Service Desk,652.7,1440,0
TKT-110138,2025-11-13 12:02:00,2025-11-13 22:34:27,Microsoft 365,P4,Email,Service Desk,632.45,2880,0
TKT-110139,2025-05-15 10:15:00,2025-05-15 16:52:23,Hardware,P2,Phone,Service Desk,397.39,480,0
TKT-110140,2025-01-12 12:56:00,2025-01-12 18:44:03,Printer,P1,Phone,Apps,348.05,240,1
TKT-110141,2025-02-28 09:21:00,2025-02-28 12:25:59,Password Reset,P3,Chat,Service Desk,184.99,1440,0
TKT-110142,2025-05-01 14:51:00,2025-05-01 20:41:14,VPN,P3,Portal,Service Desk,350.24,1440,0
TKT-110143,2025-11-19 11:58:00,2025-11-19 15:44:30,Email/Outlook,P2,Phone,Security,226.5,480,0
TKT-110144,2024-09-04 12:26:00,2024-09-04 20:07:08,Printer,P3,Portal,Service Desk,461.14,1440,0
TKT-110145,2024-11-06 14:27:00,2024-11-06 19:51:25,Email/Outlook,P2,Chat,Service Desk,324.43,480,0
TKT-110146,2025-07-09 10:20:00,2025-07-09 17:38:28,Access Request,P3,Phone,EU Support,438.48,1440,0
TKT-110147,2025-08-28 11:07:00,2025-08-28 15:44:19,Other,P2,Chat,EU Support,277.33,480,0
TKT-110148,2024-10-19 14:50:00,2024-10-21 05:36:34,Hardware,P4,Portal,Service Desk,2326.57,2880,0
TKT-110149,2025-02-12 11:06:00,2025-02-12 16:31:54,Password Reset,P4,Email,EU Support,325.91,2880,0
TKT-110150,2024-07-21 14:59:00,2024-07-21 17:19:45,Password Reset,P3,Portal,Service Desk,140.75,1440,0
TKT-110151,2024-08-25 13:16:00,2024-08-25 16:40:36,WiFi/Network,P2,Email,Service Desk,204.61,480,0
TKT-110152,2024-07-02 16:00:00,2024-07-02 20:37:14,Microsoft 365,P3,Portal,EU Support,277.24,1440,0
TKT-110153,2024-01-27 10:34:00,2024-01-27 20:46:09,Hardware,P3,Portal,Service Desk,612.15,1440,0
TKT-110154,2024-07-31 16:57:00,2024-08-01 00:16:51,Software Install,P4,Phone,Security,439.86,2880,0
TKT-110155,2024-04-11 11:25:00,2024-04-11 15:35:00,Email/Outlook,P2,Email,Service Desk,250.01,480,0
TKT-110156,2025-08-16 12:20:00,2025-08-16 15:48:27,Password Reset,P4,Phone,Apps,208.46,2880,0
TKT-110157,2024-05-29 09:24:00,2024-05-29 16:40:33,Hardware,P3,Phone,Service Desk,436.56,1440,0
TKT-110158,2024-02-20 14:40:00,2024-02-20 17:56:57,Account Lockout,P3,Phone,Network,196.95,1440,0
TKT-110159,2024-03-02 16:05:00,2024-03-02 21:12:59,Email/Outlook,P2,Portal,Service Desk,307.99,480,0
TKT-110160,2024-12-03 10:17:00,2024-12-03 16:55:19,VPN,P2,Chat,Security,398.32,480,0
TKT-110161,2024-07-17 15:32:00,2024-07-18 11:28:33,Printer,P4,Phone,Security,1196.56,2880,0
TKT-110162,2025-02-05 09:31:00,2025-02-05 11:43:29,WiFi/Network,P2,Portal,Service Desk,132.49,480,0
TKT-110163,2024-07-14 12:07:00,2024-07-14 17:16:37,Software Install,P3,Email,Service Desk,309.63,1440,0
TKT-110164,2024-03-09 12:20:00,2024-03-09 14:15:01,Password Reset,P4,Phone,Security,115.02,2880,0
TKT-110165,2025-05-16 10:29:00,2025-05-16 15:18:37,Other,P3,Email,Service Desk,289.63,1440,0
TKT-110166,2024-06-22 14:24:00,2024-06-22 15:23:08,Password Reset,P3,Email,Network,59.14,1440,0
TKT-110167,2024-06-10 12:50:00,2024-06-10 16:07:54,Password Reset,P3,Phone,Service Desk,197.91,1440,0
TKT-110168,2024-07-29 14:53:00,2024-07-29 21:53:46,Email/Outlook,P3,Phone,Service Desk,420.77,1440,0
TKT-110169,2025-09-01 10:15:00,2025-09-01 20:36:26,WiFi/Network,P3,Email,Service Desk,621.44,1440,0
TKT-110170,2024-10-16 15:37:00,2024-10-17 02:18:08,Other,P4,Phone,Service Desk,641.15,2880,0
TKT-110171,2024-04-10 10:43:00,2024-04-11 00:45:37,Software Install,P4,Chat,Service Desk,842.62,2880,0
TKT-110172,2025-06-15 12:31:00,2025-06-16 00:38:06,Microsoft 365,P3,Chat,Service Desk,727.1,1440,0
TKT-110173,2024-04-02 10:55:00,2024-04-02 17:12:58,Microsoft 365,P3,Phone,Service Desk,377.97,1440,0
TKT-110174,2025-09-13 10:54:00,2025-09-14 06:44:42,Microsoft 365,P4,Phone,Service Desk,1190.71,2880,0
TKT-110175,2025-01-31 10:26:00,2025-01-31 14:46:42,Password Reset,P3,Email,EU Support,260.7,1440,0
TKT-110176,2025-10-09 14:22:00,2025-10-09 20:10:50,Hardware,P3,Email,Service Desk,348.85,1440,0
TKT-110177,2025-03-12 10:09:00,2025-03-13 07:32:45,Hardware,P4,Portal,Service Desk,1283.75,2880,0
TKT-110178,2025-12-23 15:29:00,2025-12-23 21:58:36,Other,P2,Chat,EU Support,389.6,480,0
TKT-110179,2025-05-27 11:46:00,2025-05-28 06:21:59,Access Request,P4,Email,EU Support,1115.99,2880,0
TKT-110180,2025-08-01 14:07:00,2025-08-01 23:59:35,Printer,P3,Phone,Service Desk,592.59,1440,0
TKT-110181,2024-06-08 16:47:00,2024-06-08 18:07:40,Password Reset,P2,Portal,Service Desk,80.67,480,0
TKT-110182,2025-04-23 08:05:00,2025-04-24 04:23:08,Other,P4,Portal,EU Support,1218.15,2880,0
TKT-110183,2025-02-17 15:14:00,2025-02-17 18:08:29,Email/Outlook,P3,Portal,EU Support,174.48,1440,0
TKT-110184,2024-11-22 11:47:00,2024-11-22 19:11:56,Printer,P3,Portal,Service Desk,444.95,1440,0
TKT-110185,2024-03-25 15:09:00,2024-03-25 16:16:14,Password Reset,P1,Portal,Security,67.24,240,0
